gbifID,countryCode,locality,individualCount,decimalLatitude,decimalLongitude,depth,day,month,year
857006309,EG,Lighthouse,,28.4991,34.5197,4.5,6.0,9.0,2012.0
857006303,EG,Lighthouse,,28.4991,34.5197,9.0,8.0,9.0,2012.0
857006292,MU,Aquarium Reef,,-19.9895,57.5656,6.96,7.0,9.0,2012.0
857006236,EG,Lighthouse,,28.4991,34.5197,5.0,28.0,10.0,2011.0
857006135,TL,Dili Rock East,,-8.55672,125.5,9.0,12.0,5.0,2012.0
857006096,MX,Moc Che Shallow,,20.6962,-86.9343,10.0,8.0,9.0,2012.0
857006080,MX,Moc Che Deep,,20.6914,-86.9109,15.0,8.0,9.0,2012.0
857006047,EG,Ras Ghozlani,,27.792,34.2611,9.0,5.0,10.0,2009.0
857006026,ID,Lekuan Iii,,1.60757,124.766,9.45,16.0,4.0,2012.0
857005866,MV,Mv Vagaaru,,3.94089,73.4895,15.3,1.0,6.0,2008.0
857005838,MV,Bapoli Thila,,1.97725,73.5361,8.8,17.0,2.0,2007.0
857005768,ID,Meno Wall,,-8.35197,116.049,9.0,23.0,8.0,2012.0
857005760,MY,Police Wreck,,5.90646,102.74,7.9,19.0,8.0,2012.0
857005758,ID,Halik Reef,,-8.33546,116.029,9.0,23.0,8.0,2012.0
857005740,CU,Sandals Reef,,23.2093,-81.1895,3.0,31.0,7.0,2012.0
857005644,MY,Sugar Wreck,,5.8703,102.686,9.3,21.0,8.0,2012.0
857005498,ID,Turtle City,,1.61667,124.75,9.0,12.0,8.0,2012.0
857005418,AI,Wreck Of The Mv Sarah,,18.2579,-63.197,12.055,20.0,2.0,2012.0
857005401,AI,Meppel,,18.2685,-63.1163,11.295,19.0,2.0,2012.0
857005385,AI,Wreck Of The Mv Sarah,,18.2579,-63.197,9.295,17.0,2.0,2012.0
857005250,VN,Madonna Rock,,12.1714,109.313,8.1,15.0,8.0,2011.0
857005156,VN,Madonna Rock,,12.1714,109.313,9.3,11.0,8.0,2011.0
857005142,EG,Ras Um Sid,,27.8472,34.3139,12.8,20.0,11.0,2011.0
857005117,EG,Shark Reef And Yolanda Reef,,27.7252,34.2585,13.1,20.0,11.0,2011.0
857005108,FJ,Tequila Sunrise,,-17.2525,178.218,10.67,15.0,9.0,2010.0
857005060,KW,Maradim Island,,28.6813,48.6513,5.0,23.0,8.0,2002.0
857004922,FJ,Simple Green,,-18.3698,178.107,7.47,7.0,9.0,2010.0
857004911,PH,Balicasag Island Southwest Wall,,9.5099,123.674,13.5,5.0,9.0,2011.0
857004883,EG,Sandy Island,,26.8167,33.9833,8.5,28.0,6.0,2012.0
857004842,EG,Tobiea El Sogayaar,,26.7763,33.9368,9.25,27.0,6.0,2012.0
857004796,FJ,Bettle Reef,,-18.3912,178.091,9.6,8.0,9.0,2010.0
857004771,FJ,Nemo,,-18.3754,178.094,8.99,7.0,9.0,2010.0
857004430,EG,Gordon Reef,,27.9845,34.4532,15.0,14.0,10.0,2008.0
857004397,MV,Manta Point,,3.20278,73.2207,12.0,11.0,4.0,2007.0
857003752,BM,Lartington,,32.3214,-64.7574,4.725,26.0,6.0,2006.0
857003623,US,Schurz,,34.7229,-76.726,16.9,9.0,6.0,2012.0
857003613,US,W.E. Hutton,,34.499,-76.898,17.1,8.0,6.0,2012.0
857003566,US,W.E. Hutton,,34.499,-76.898,18.595,8.0,6.0,2012.0
857003547,CO,Punta Venado,,12.4989,-81.7244,9.0,5.0,12.0,2011.0
857003486,PH,Tongo Point,,9.95566,123.401,8.25,18.0,6.0,2012.0
857003451,AW,Harbour Reef,,12.4655,-70.0609,8.38,28.0,6.0,2012.0
857003449,DO,Viva Shallow,,18.3424,-68.8361,4.75,29.0,6.0,2012.0
857003442,EG,Makadi Bay Reef,,26.9667,33.9218,7.5,8.0,8.0,2009.0
857003416,EG,Hilton House Reef,,28.479,34.4962,5.8,17.0,2.0,2004.0
857003408,EG,Hilton House Reef,,28.479,34.4962,4.25,17.0,2.0,2004.0
857003398,EG,Marsa Shona Sogayar,,25.4176,34.6952,6.55,8.0,4.0,2006.0
857003380,EG,Gota Abu Ramada,,27.1399,33.9535,15.0,1.0,12.0,2011.0
857003334,PH,Olympia Maru,,12.0772,120.188,11.5,23.0,6.0,2012.0
857003300,MV,Anemone Thila,,5.3747,73.5123,11.0,4.0,4.0,2012.0
857003234,BS,Mystere Wreck,,23.6193,-75.9695,9.905,21.0,6.0,2012.0
857003222,EG,Tobia Kebir,,26.8102,33.9933,15.0,2.0,12.0,2011.0
857003218,DO,St. George Wreck,,18.3727,-68.9549,21.75,27.0,6.0,2012.0
857003158,EG,Erg Abu Ramada,,27.1631,33.9841,3.0,26.0,11.0,2011.0
857003134,EG,Three Pools,,28.4374,34.4587,12.0,18.0,8.0,2004.0
857003125,EG,The Islands,,28.4773,34.5127,8.0,17.0,8.0,2004.0
857003106,DO,Viva Shallow,,18.3424,-68.8361,4.6,25.0,6.0,2012.0
857003086,EG,Just Outside Ras Mohammed,,30.7749,31.0125,7.5,30.0,8.0,2011.0
857003080,DO,Acuario,,18.2302,-68.7863,6.2,21.0,6.0,2012.0
857003065,DO,St. George Wreck,,18.3727,-68.9549,19.1,18.0,6.0,2012.0
857003038,DO,The Aquarium,,18.3676,-69.0307,5.75,19.0,6.0,2012.0
857003035,EG,Ras Mohammed National Park,,27.6431,34.2823,12.0,27.0,8.0,2011.0
857003009,DO,The Wall,,18.35,-68.983,17.15,19.0,6.0,2012.0
857002941,KE,Coral Garden,,-4.01999,39.755,3.0,3.0,1.0,2012.0
857002912,EG,Rick's Reef,,28.5574,34.5238,7.6,7.0,6.0,2012.0
857002884,AU,Bell Park,,-32.2739,115.731,7.0,16.0,6.0,2012.0
857002880,HN,Big Bite,,16.3833,-86.4,5.03,10.0,6.0,2012.0
857002865,MX,Gina's Reef,,21.159,-86.8459,7.05,9.0,6.0,2012.0
857002863,EG,Ras Dudi Reef,,26.5136,34.0731,8.0,7.0,1.0,2011.0
857002846,GP,Tico,,15.8772,-61.3439,9.5,16.0,6.0,2012.0
857002831,MX,Cueva Del Pargo,,20.6285,-87.0798,5.5,26.0,1.0,2011.0
857002828,MX,Pared Verde,,20.7174,-86.9085,13.45,26.0,1.0,2011.0
857002816,GP,Grande Ancre,,15.8809,-61.3367,10.0,15.0,6.0,2012.0
857002805,EG,Ras Dudi Reef,,26.5136,34.0731,6.0,7.0,1.0,2011.0
857002782,MX,Gina's Reef,,21.159,-86.8459,6.0,9.0,6.0,2012.0
857002595,AI,Wreck Of The Mv Catheley H.,,18.2085,-63.0959,8.75,27.0,5.0,2012.0
857002566,AI,The Steps At Little Scrub,,18.2965,-62.9554,13.2,22.0,5.0,2012.0
857002562,AI,The Steps At Little Scrub,,18.2965,-62.9554,11.0,22.0,5.0,2012.0
857002559,EG,El Famous,,27.1856,33.8106,8.5,2.0,8.0,2003.0
857002553,AI,Shoal Bay Central,,18.2628,-63.0279,9.95,19.0,5.0,2012.0
857002550,EG,Turtle Bay,,27.8622,34.3203,5.5,2.0,8.0,2003.0
857002364,ID,Pasir Putih,,-0.87095,134.109,11.0,26.0,12.0,2011.0
857002161,US,Wreck Of The Queen Of Nassau,,24.9243,-80.6278,34.35,26.0,5.0,2011.0
857002146,EG,Lighthouse,,28.4991,34.5197,5.65,13.0,12.0,2011.0
857001065,EG,Hilton Long Beach House Reef,,27.0883,33.8633,4.5,31.0,10.0,2011.0
857001000,CU,Phillips Dive Park,,19.8984,-75.1651,4.8,9.0,2.0,2012.0
857000982,CU,Phillips Dive Park,,19.8984,-75.1651,6.095,4.0,2.0,2012.0
857000673,DO,The Aquarium,,18.3676,-69.0307,5.5,31.0,8.0,2009.0
857000392,EG,Hilton Long Beach House Reef,,27.0883,33.8633,3.9,2.0,11.0,2011.0
857000352,KY,Orange Canyon,,19.3697,-81.4192,17.525,7.0,11.0,2011.0
857000344,EG,Beach Albatros House Reef,,27.1219,33.8322,5.75,29.0,10.0,2011.0
811778072,US,"Gulf of Mexico, N of St. Petersburg, hard ground with sponges",,28.45916,-84.27177,,13.0,3.0,2011.0
797374421,AU,,2.0,-22.08333,114.25,,,,
797374417,AU,,1.0,-22.08333,114.25,,,,
797374402,AU,,1.0,-20.55,116.53333,,,,
797374395,AU,,,-22.08333,114.25,,,,
797373917,AU,,,-25.35,113.73333,,,,
797373910,AU,,,-25.35,113.73333,,,,
797362750,CX,,1.0,-10.5,105.66667,,,,
797361820,AU,,1.0,-25.35,113.73333,,,,
797350518,AU,,,-21.63333,115.11667,,,,
797346736,LK,,,8.0,80.0,,,,
797343574,AU,,1.0,-28.88333,114.03333,,,,
797300521,AU,,1.0,-20.525,116.672778,0.15,,,
797250392,PG,,1.0,-5.166667,145.85,0.65,,,
797236362,PG,,,-4.66667,146.0,,,,
797234327,CC,,1.0,-12.18333,96.86667,0.8,,,
797217297,AU,,1.0,-12.2,122.966667,16.5,,,
797212904,AU,,,-21.63333,115.11667,,,,
797170714,AU,,1.0,-28.48333,113.76667,31.5,,,
797150991,AU,,1.0,-26.16667,113.18333,2.0,,,
797140741,AU,,1.0,-19.11667,119.41667,,,,
797139377,AU,,1.0,-20.083333,117.083333,22.0,,,
797127278,AU,,1.0,-28.48333,113.68333,7.5,,,
797103728,AU,,1.0,-22.08333,114.25,6.0,,,
797103378,AU,,1.0,-23.1,113.75,,,,
797099992,AU,,,-31.01667,115.33333,,,,
797099187,AU,,,-29.95,114.96667,,,,
797096652,AU,,,-24.88333,113.66667,26.0,,,
797093860,AU,,,-24.88333,113.66667,29.8,,,
797084189,AU,,,-20.46667,116.61667,,,,
797066051,AU,,1.0,-28.33333,113.58333,,,,
797059483,AU,,2.0,-25.35,113.73333,,,,
797050775,AU,,,-16.71667,146.08333,,,,
735858664,TW,off the coast of Hsinchu,1.0,24.83,120.39,65.0,,,
666746508,TW,Nan Fang Ao Fish Market,1.0,24.5842,121.8708,,,,2009.0
666745391,PW,northern tip of Tobi Island on E side,1.0,3.0117,131.1319,24.0,,,2008.0
666743831,PH,"west side of Siquijor Island, reef flat and drop-off",1.0,9.0333,123.0833,15.0,,,1995.0
666725295,PW,"Tabletop Reef, northern tip of long reef to W of Kayangel Isalnd",1.0,7.99239,134.53533,8.0,,,2006.0
666725294,PW,southern end of Helen Reef near SE corner,1.0,2.7989,131.7556,26.5,,,2008.0
666725289,PH,Dumaguete,1.0,9.307,123.3074,,,,1931.0
666725287,PH,Jolo,1.0,5.925203,121.153284,,,,1929.0
656977501,FJ,"Great Sea reef, SW of Kia Island",,-16.285667,179.038,11.0,1.0,4.0,2002.0
656975354,US,East of Raleigh Bay,,34.855556,-75.556111,59.5,13.0,3.0,2006.0
624266790,US,North side of bridge between Missouri and Little Duck Keys,,24.678,-81.234,,28.0,3.0,2012.0
624266415,VI,"0.25 mi SSW of Butler Bay, West St. Croix 63",,17.747333,-64.893833,,22.0,1.0,2012.0
624266407,VI,Molasses Pier at boat ramp off St. Croix 75,,17.728194,-64.7635,,23.0,1.0,2012.0
624265158,US,Little Duck Key & Missouri Key channel around bridge piling,,24.495833,-81.235,,6.0,7.0,2011.0
624265157,US,Little Duck Key & Missouri Key channel around bridge piling,,24.495833,-81.235,,25.0,5.0,2011.0
624260370,BS,Little Bahama Bank,,26.798849,-77.888775,,,,2008.0
624260369,BS,"Little Bahama Bank ""Mangrove"" Cay",,26.798849,-77.888775,,8.0,3.0,2008.0
624260368,BS,Little Bahama Bank,,26.798849,-77.888775,,1.0,5.0,2008.0
624260367,BS,"Little Bahama Bank ""Galleon""",,26.798849,-77.888775,,8.0,7.0,2007.0
624260366,BS,"Little Bahama Bank, Barge wreck",,26.798849,-77.888775,,8.0,7.0,2007.0
624256191,BS,"Banana Beach, Eleuthera",,25.239995,-76.274621,,31.0,7.0,2008.0
624219356,BS,"Governor's Harbour, North Shore Drive, 1.25 mi E Queens Hwy, along ledge, eastern shore of Eleuthera",,25.200399,-76.225722,,26.0,11.0,2007.0
624212533,BS,Approximately 8 kilometers west of Walkers Cay,,27.22,-78.498333,,3.0,8.0,2006.0
624212231,BS,"Great Exuma, Off Emerald Bay Marina",,23.63449,-75.914339,,4.0,4.0,2006.0
624095048,MH,"Parry Island, lagoon swimming area, coral head.",,11.400421,162.367283,0.0,,,
624069988,ID,Coral reef at Telak Slawi.,,-8.58333,119.504807,0.0,,1.0,1970.0
624062630,IL,"Red Sea coral reef at Elat, Gulf of Aqaba.",,29.549861,34.954661,,13.0,7.0,1959.0
583671136,ID,,1.0,-0.419,130.702,31.0,17.0,11.0,2007.0
583462806,MG,fort-dauphin,1.0,-25.183,47.0,,,,
583462803,MU,,1.0,-20.0,59.0,,,,1850.0
583462801,MU,,1.0,-20.333,57.583,,,,
583462800,MU,,1.0,-20.333,57.583,,,,
583462795,ID,kupang(rade de),1.0,-10.167,125.633,,,,1820.0
583462790,PH,,1.0,5.5,121.5,,,,
583462786,SC,,1.0,-5.0,55.0,,,,
583462784,RE,st.paul,1.0,-20.967,54.583,80.0,,5.0,1974.0
583462781,IN,kerala,1.0,9.933,76.233,,,2.0,1980.0
583462779,RE,ste.suzanne,1.0,-20.867,55.6,45.0,2.0,9.0,1982.0
583462775,ID,kupang(rade de),1.0,-10.167,125.633,,,,1820.0
583462772,RE,,1.0,-20.75,53.25,,,,
583462767,RE,,1.0,-20.75,53.25,,,,1866.0
583462765,ID,batavia,1.0,-6.0,106.75,,,,
583462763,IN,pondichery,1.0,11.983,79.833,,,,
583462760,MU,,1.0,-20.333,57.583,,,,
583462757,ID,,1.0,-3.833,128.167,,,,
583462752,ID,waigeoe(i.),1.0,-7.5,132.5,,,,
583462747,ID,,1.0,1.0,97.833,,,,1857.0
583462743,RE,,1.0,-20.75,53.25,,,,1866.0
583462739,RE,,1.0,-20.75,53.25,,,,
583462734,ID,,2.0,-3.833,128.167,,,,
583462729,CN,swatow,1.0,23.383,116.65,,,,
583462725,PH,,1.0,15.0,122.5,,,,
583462723,PH,,1.0,15.0,122.5,,,,
583462721,ZA,east-london,1.0,-33.0,27.9,,,,
583462715,MG,tulear,1.0,-23.333,43.5,,,,
583462713,MG,tulear,1.0,-23.333,43.5,,,,
583462708,EG,,1.0,28.867,32.75,28.0,8.0,12.0,1928.0
583462706,MG,tulear,4.0,-13.5,48.0,,,,1964.0
583462705,IN,pondichery,1.0,11.983,79.833,,,,
583462703,RE,,1.0,-20.75,53.25,,,,
583462701,RE,st.paul,1.0,-20.967,54.583,80.0,,5.0,1974.0
583462700,IL,eilat,1.0,29.5,34.95,,,4.0,1977.0
583462693,RE,,1.0,-20.75,53.25,,,,
583462690,ID,,1.0,-3.833,128.167,,,,
583462684,VN,poulo condore,1.0,8.215,107.775,,,,
583462682,MG,tulear,1.0,-23.333,43.517,,,,
583462680,MG,,1.0,-25.035,47.085,65.0,2.0,3.0,1973.0
583462671,VU,,1.0,-15.523,167.165,,,,2006.0
583462668,PF,$$$,2.0,-8.8,-140.05,45.0,26.0,8.0,1997.0
57220822,IN,Bay of Bengal,,15.0,90.0,,,,
5070198434,AU,,,-36.0,150.0,,28.0,6.0,2015.0
5070197975,AU,,1.0,-28.5,153.5,,12.0,11.0,2015.0
5070197732,AU,,1.0,-32.0,115.5,,13.0,4.0,2016.0
5070197461,AU,,1.0,-32.0,115.5,,11.0,3.0,2012.0
5070197457,AU,,,-31.0,115.0,,16.0,4.0,2016.0
5070197325,AU,,1.0,-33.5,115.5,,3.0,3.0,2013.0
5070197267,AU,,1.0,-33.5,115.5,,6.0,5.0,2014.0
5070196678,AU,,1.0,-34.0,151.5,,15.0,12.0,2013.0
5070196561,AU,,1.0,-33.5,115.5,,4.0,12.0,2014.0
5070196553,AU,,,-36.0,150.0,,28.0,6.0,2015.0
5070195253,AU,,1.0,-28.5,153.5,,17.0,11.0,2016.0
5070195203,AU,,1.0,-34.5,151.0,,24.0,2.0,2017.0
5070195194,AU,,,-32.0,115.5,,2.0,1.0,2014.0
5070195174,AU,,1.0,-34.0,115.0,,17.0,12.0,2015.0
5070195037,AU,,1.0,-34.0,151.5,,1.0,12.0,2013.0
5064132924,MY,,,4.595825,118.86434,,6.0,10.0,2023.0
5064127967,MX,,,20.698632,-86.997137,,9.0,2.0,2025.0
5064081282,ID,,,-8.518735,115.509996,,2.0,1.0,2025.0
5064078993,DM,,,15.29557,-61.38686,,27.0,1.0,2025.0
5064071890,MS,,,16.801697,-62.205399,,10.0,2.0,2025.0
5064048104,PA,,,9.441194,-79.779288,,10.0,2.0,2025.0
5064047582,BS,,,25.627245,-79.317205,,7.0,2.0,2025.0
5063979048,BS,,,25.757489,-79.302419,,6.0,2.0,2025.0
5063937840,BS,,,25.752215,-79.305935,,6.0,2.0,2025.0
5063935648,ID,,,-8.282118,115.601345,,27.0,7.0,2024.0
5063920583,MX,,,20.505642,-87.214585,,16.0,9.0,2016.0
5063908284,CX,,,-10.446154,105.560985,,16.0,5.0,2022.0
5063884769,US,,,26.783809,-80.040668,,26.0,12.0,2024.0
5063832320,GP,,,16.330861,-61.622983,,4.0,2.0,2025.0
5063791457,PH,,,13.778093,120.905594,,31.0,1.0,2025.0
5063720544,BS,,,25.086053,-77.321948,,26.0,1.0,2025.0
5063718657,AU,,,-28.108392,153.476822,,29.0,1.0,2025.0
5063709063,PH,,,13.769768,120.902297,,31.0,1.0,2025.0
5063691467,GP,,,16.411218,-61.559908,,18.0,9.0,2020.0
5063668831,BQ,,,12.136957,-68.27505,,31.0,1.0,2025.0
5063668637,MX,,,20.34014,-87.343124,,23.0,12.0,2024.0
5063641372,DO,,,17.923363,-71.687201,,28.0,1.0,2025.0
5063624550,DO,,,17.92332,-71.694386,,28.0,1.0,2025.0
5063590557,DO,,,17.897346,-71.701969,,28.0,1.0,2025.0
5063579203,BZ,,,17.918889,-87.949942,,30.0,1.0,2025.0
5063578186,PG,,,-4.697881,149.439815,,21.0,3.0,2024.0
5063576447,AU,,,-16.418907,145.998992,,24.0,7.0,2022.0
5063541265,MY,,,4.595825,118.86434,,16.0,12.0,2023.0
5063534445,US,,,26.783882,-80.040582,,25.0,12.0,2020.0
5063523377,AU,,,-27.200779,153.363961,,27.0,1.0,2025.0
5063518310,BS,,,25.084228,-77.320855,,26.0,1.0,2025.0
5063506655,AU,,,-29.927659,153.389267,,1.0,1.0,2025.0
5063505170,TC,,,21.789542,-72.227379,,28.0,1.0,2025.0
5063478717,MX,,,20.29703,-87.00389,,31.0,12.0,2024.0
5063468592,ID,,,-1.967369,130.487601,,11.0,1.0,2025.0
5063438306,ID,,,-0.555158,130.677552,,17.0,1.0,2025.0
5063398233,PG,,,-4.679789,149.5041,,23.0,3.0,2024.0
5063354944,AU,,,-27.955902,153.451923,,18.0,1.0,2025.0
5063321493,MQ,,,14.656646,-61.157351,,19.0,1.0,2025.0
5063309076,ID,,,-0.555158,130.677552,,17.0,1.0,2025.0
5063306230,ID,,,-0.555158,130.677552,,17.0,1.0,2025.0
5063305012,VI,,,18.233834,-64.854072,,19.0,1.0,2023.0
5063301155,ID,,,-1.980509,130.491304,,30.0,12.0,2024.0
5063295104,ID,,,-0.555002,130.679242,,18.0,1.0,2025.0
5063288044,PA,,,9.578547,-79.667307,,21.0,1.0,2025.0
5063279581,MX,,,20.409267,-87.017603,,12.0,1.0,2025.0
5063264162,BS,,,25.074163,-77.428342,,19.0,1.0,2025.0
5063263531,BS,,,23.964308,-74.487154,,4.0,1.0,2025.0
5063263517,BS,,,24.123118,-74.458677,,3.0,1.0,2025.0
5063258762,CW,,,12.187751,-69.030368,,21.0,1.0,2025.0
5063250594,AU,,,-19.3044,147.62,,20.0,1.0,2025.0
5063242454,US,,,26.763571,-80.050424,,20.0,1.0,2025.0
5063226014,AU,,,-19.3047,147.6241,,20.0,1.0,2025.0
5063211511,AU,,,-27.955902,153.451923,,18.0,1.0,2025.0
5063208368,FJ,,,-17.620849,177.21925,,12.0,6.0,2014.0
5063201752,JM,,,18.51515,-77.765877,,19.0,1.0,2025.0
5063201125,GU,,,13.388279,144.651779,,20.0,1.0,2025.0
5063199514,MQ,,,14.780981,-61.213573,,18.0,1.0,2025.0
5063177172,ID,,,-0.555263,130.679022,,7.0,1.0,2025.0
5063163784,JM,,,18.515015,-77.765671,,19.0,1.0,2025.0
5063152877,ID,,,-0.541911,130.268735,,23.0,12.0,2024.0
5063151893,MX,,,20.328965,-87.024901,,19.0,1.0,2025.0
5063146855,CU,,,21.115975,-75.90318,,19.0,1.0,2025.0
5063136000,BQ,,,12.20256,-68.313596,,2.0,1.0,2025.0
5063127872,AU,,,-14.913661,145.707458,,28.0,6.0,2024.0
5063118827,FJ,,,-18.32978,178.107719,,8.0,6.0,2014.0
5063110504,BQ,,,12.156792,-68.304117,,25.0,4.0,2024.0
5063088235,MQ,,,14.781108,-61.213325,,18.0,1.0,2025.0
5063081253,AU,,,-27.955902,153.451923,,18.0,1.0,2025.0
5063067253,PH,,,9.516107,123.683301,,21.0,12.0,2013.0
5063018161,HN,,,16.073188,-86.947797,,16.0,1.0,2025.0
5062950639,ID,,,-2.001457,130.636272,,26.0,12.0,2024.0
5062939353,ID,,,-2.131987,130.89224,,24.0,12.0,2024.0
5062642140,BS,,,25.044331,-77.350361,,9.0,10.0,2014.0
5062615201,BS,,,25.044331,-77.350361,,9.0,10.0,2014.0
5060653246,JP,"Saneku Beach, Saneku, Setouchi, Oshima-gun, Kakeroma-jima island, Amami Islands, Kagoshima, Japan",,28.188333,129.183056,,23.0,11.0,2022.0
5060652768,JP,"off Amami?oshima island, Amami Islands, Kagoshima, Japan",,28.466667,129.466667,,10.0,6.0,2022.0
5060649960,JP,"off Amami?oshima island, Amami Islands, Kagoshima, Japan",,28.466667,129.466667,,1.0,7.0,2022.0
5060648026,JP,"Seisui Beach, Setouchi, Oshima-gun, Amami-oshima island, Amami Islands, Kagoshima, Japan",,28.133611,129.328889,,5.0,11.0,2022.0
5053519769,TW,Inner-reef of Dongsha Atoll 1,,20.70285,116.8025,5.0,1.0,4.0,2005.0
5053514090,TW,Inner-reef of Dongsha Atoll 2,,20.7352,116.7914,4.0,2.0,4.0,2005.0
5053513787,TW,Stronghold 6,,20.69195,116.7242,1.0,31.0,3.0,2005.0
5037265709,ID,,,-0.555169,130.677702,,5.0,1.0,2025.0
5037262163,BS,,,25.421792,-79.206078,,30.0,11.0,2024.0
5037253137,AU,,,-31.499897,159.067075,,9.0,1.0,2025.0
5037229206,PH,,,9.4299,123.39279,,9.0,12.0,2024.0
5037227117,ID,,,-0.555147,130.677584,,5.0,1.0,2025.0
5037222920,PA,,,9.587705,-78.675963,,7.0,1.0,2025.0
5037165116,AU,,,-30.894224,153.040134,,3.0,1.0,2025.0
5037146674,PH,,,12.584995,122.240312,,13.0,10.0,2024.0
5037142719,KY,,,19.293585,-81.096856,,8.0,1.0,2025.0
5037108474,AU,,,-28.644487,153.718476,,11.0,1.0,2025.0
5037078357,BZ,,,16.900443,-88.061533,,13.0,1.0,2025.0
5037077541,BQ,,,12.207174,-68.322665,,1.0,1.0,2025.0
5037064842,US,,,26.714364,-80.006321,,12.0,1.0,2025.0
5037055070,PG,,,-4.697837,149.439776,,21.0,3.0,2024.0
5037055027,US,,,27.637525,-96.57135,,15.0,3.0,2024.0
5036953373,ID,,,-2.166012,130.581293,,25.0,12.0,2024.0
5036899534,HN,,,16.328476,-86.57224,,8.0,1.0,2025.0
5036878995,BQ,,,12.163825,-68.287761,,8.0,1.0,2025.0
5036812026,JM,,,18.468837,-77.41503,,9.0,1.0,2025.0
5036733542,CW,,,12.16957,-68.99002,,10.0,11.0,2024.0
5036730094,ID,,,-2.118641,130.88862,,24.0,12.0,2024.0
5036713625,KY,,,19.235137,-81.257198,,30.0,12.0,2024.0
5036713206,AU,,,-30.894224,153.040134,,4.0,1.0,2025.0
5036692276,ID,,,-0.557283,130.689521,,24.0,12.0,2024.0
5028615557,FJ,Umgebung Crusoe´s Retreat,,-18.250523,177.830521,,2.0,10.0,2012.0
5027792363,FJ,"Taveuni, Fiji, Küstenregion Nord",,-16.692373,-179.887894,,14.0,11.0,2002.0
5027756588,MV,Nalaguraidhoo (Sun Island),,3.482707,72.800392,,26.0,7.0,2002.0
5027141384,MV,Nalaguraidhoo (Sun Island),,3.482707,72.800392,,28.0,7.0,2002.0
5026978172,MV,Nalaguraidhoo (Sun Island),,3.482707,72.800392,,27.0,7.0,2002.0
5024077345,LK,Riffe vor Nilaveli,,8.691506,81.228447,,4.0,10.0,2013.0
5022288998,AU,"Ningaloo Reef bei Coral Bay, Western Australia",,-23.12952,113.746819,,7.0,12.0,1992.0
5021048904,FJ,"Fiji, Kadavu Island, Südostküste",,-19.058399,178.183609,,6.0,11.0,2002.0
5018716567,EG,UTM25_36R_0725_2675,,24.207298,35.43119,,8.0,1.0,2020.0
5017605783,MY,"Sipadan Island, Sabah, Borneo",,4.116667,118.616669,,9.0,7.0,2009.0
5016515260,MV,Nalaguraidhoo (Sun Island),,3.482707,72.800392,,31.0,7.0,2002.0
5015577640,DE,Wilhelma Zoologisch- Botanischer Garten,,48.805656,9.203625,,1.0,1.0,2013.0
5014551934,ID,"Mansuar Island, Raja Ampat, Indonesien",,-0.575445,130.613617,,21.0,9.0,2011.0
5013664076,FJ,"Fiji, Kadavu Island, Südostküste",,-19.058399,178.183609,,5.0,11.0,2002.0
5009418384,AU,(probably) Exmouth Gulf,,-22.0,114.0,,,,
5009405864,AU,NE of Monte Bello Islands (Pilbara Fish Trawl Fisheries Area,,-20.1075,116.1935,59.5,3.0,11.0,2017.0
5009392677,AU,NE of Bundaberg,,-24.33533,153.028,48.0,14.0,4.0,2004.0
5009365115,AU,N of Dampier Archipelago (Pilbara Fish Trawl Fisheries Area,,-20.0365,116.37533,57.5,30.0,10.0,2017.0
5009310846,AU,N of Dampier Archipelago (Pilbara Fish Trawl Fisheries Area,,-19.9195,116.69217,63.0,22.0,10.0,2017.0
5009310798,AU,NW of Port Hedland,,-19.89817,118.2145,36.5,14.0,10.0,2017.0
5009274083,AU,"N of Cape Lambert, Dampier Commonwealth Marine Reserve",,-20.338,117.3615,32.5,20.0,10.0,2017.0
5009229109,AU,"N of Cape Lambert, Dampier Commonwealth Marine Reserve",,-20.338,117.3615,32.5,20.0,10.0,2017.0
5009049403,AU,NW of Dampier Archipelago (Pilbara Fish Trawl Fisheries Area,,-19.77517,116.0405,81.0,31.0,10.0,2017.0
5009049365,AU,N of Dampier Archipelago (Pilbara Fish Trawl Fisheries Area,,-19.79283,116.55467,64.0,23.0,10.0,2017.0
5009025839,AU,N of Legendre Island (Pilbara Fish Trawl Fisheries Area 2),,-19.4905,116.8105,67.5,28.0,10.0,2017.0
5008969320,AU,NE of Monte Bello Is.,,-20.28333,116.06667,51.5,31.0,5.0,1980.0
5008452984,CX,,,-10.429229,105.668061,,28.0,6.0,2024.0
5008435014,DO,,,19.302949,-69.171841,,3.0,1.0,2025.0
5008428368,MQ,,,14.429075,-60.886431,,19.0,12.0,2024.0
5008383685,ID,,,2.154243,118.509224,,23.0,12.0,2024.0
5008380874,MQ,,,14.75916,-61.191463,,1.0,3.0,2023.0
5008360220,SB,,,-9.073061,159.298749,,10.0,12.0,2024.0
5008292907,GD,,,12.085758,-61.763122,,9.0,5.0,2023.0
5008288553,KY,,,19.386208,-81.298149,,22.0,12.0,2024.0
5008259467,KY,,,19.386779,-81.247495,,18.0,12.0,2024.0
5008231950,KY,,,19.238481,-81.39438,,17.0,12.0,2024.0
5008231858,AG,,,17.004734,-61.760051,,13.0,12.0,2024.0
5008179616,AU,,,-20.305256,118.606074,,7.0,10.0,2024.0
5008179427,ID,,,1.600335,124.766507,,16.0,11.0,2023.0
5008172778,HN,,,16.065869,-86.947135,,25.0,6.0,2024.0
